vineyard_id,name,owner,appelation,country,region
52725,Maison Champy,Roger Voss,Les Suchots Premier Cru,France,Vosne-Romanée
52726,Maison Champy,Roger Voss,Taillepieds Premier Cru,France,Volnay
52727,Bouchard Père & Fils,Roger Voss,Aux Malconsorts Premier Cru,France,Vosne-Romanée
52728,Malabaila,Kerin O’Keefe,Bric Volta,Italy,Roero
52729,Monte Ferro,Paul Gregutt,Bradley Vineyard,US,Elkton Oregon
52730,Monteviejo,Michael Schachner,Petite Fleur,Argentina,Cafayate
52731,Panther Creek,Paul Gregutt,French Creek Vineyard,US,Columbia Valley (OR)
52732,Panther Creek,Paul Gregutt,Kalita Vineyard,US,Willamette Valley
52733,Pianetta,Matt Kettmann,Bilancio,US,Monterey
52734,San Simeon,Matt Kettmann,Estate Reserve,US,Monterey
52735,Testarossa,Matt Kettmann,Cuvee Los Gatos,US,Monterey County
52736,Vinum,Matt Kettmann,V Series,US,Monterey
52737,Borsao,Michael Schachner,Viña Borgia,Spain,Campo de Borja
52738,Jean-Luc and Paul Aegerter,Roger Voss,Réserve Personnelle,France,Pouilly-Fuissé
52739,Maison L'Envoyé,Paul Gregutt,The Attaché,US,Willamette Valley
52740,Panther Creek,Paul Gregutt,Winemaker's Cuvée,US,Willamette Valley
52741,Waterbrook,Paul Gregutt,Rosé,US,Columbia Valley (WA)
52742,Txomín Etxaníz,Michael Schachner,Getaria,Spain,Getariako Txakolina
52743,Vignerons des Terres Secrètes,Roger Voss,Le Bouchon,France,Mâcon-Villages
52744,Vignerons des Terres Secrètes,Roger Voss,Les Trois Pêcheurs,France,Saint-Véran
52745,Mark Ryan,Paul Gregutt,Wild Eyed,US,Red Mountain
52746,Nuthatch Cellars,Paul Gregutt,Phinny Hill Vineyard,US,Columbia Valley (WA)
52747,Joseph Drouhin,Roger Voss,Domaine Drouhin-Vaudon Réserve de V,France,Chablis
52748,Old School,Joe Czerwinski,Principals,Australia,Barossa Valley
52749,Kason,Paul Gregutt,Barrel Select,US,Willamette Valley
52750,Lujon,Paul Gregutt,Spofford Station,US,Walla Walla Valley (
52751,Mount Langi Ghiran,Joe Czerwinski,Langi,Australia,Victoria
52752,Istine,Kerin O’Keefe,Levigne Riserva,Italy,Chianti Classico
52753,Kessler-Haak,Matt Kettmann,Intuition,US,Sta. Rita Hills
52754,La Cave des Vignerons de Pfaffenheim,Anne Krebiehl MW,Zinnkoepfle Grand Cru,France,Alsace
52755,Le Macchiole,Kerin O’Keefe,Paleo Rosso,Italy,Toscana
52756,Megan Anne,Paul Gregutt,Lachini Vineyard,US,Chehalem Mountains
52757,Mignanelli,Matt Kettmann,KW Vineyard,US,Santa Lucia Highland
52758,Marco Abella,Michael Schachner,Mas Mallola,Spain,Priorat
52759,Marques de Griñon,Michael Schachner,Summa Varietalis Estate Bottled,Spain,Dominio de Valdepusa
52760,Portal del Montsant,Michael Schachner,Brunus,Spain,Montsant
52761,Domaines Schlumberger,Anne Krebiehl MW,Spiegel Grand Cru,France,Alsace
52762,Dopff & Irion,Anne Krebiehl MW,Vorbourg Grand Cru,France,Alsace
52763,Dutton-Goldfield,Virginie Boone,Dutton Ranch Rued Vineyard,US,Green Valley
52764,Élevée Winegrowers,Paul Gregutt,Élevée Vineyard,US,Dundee Hills
52765,Iris Vineyards,Paul Gregutt,La Cantera Vineyard,US,Chehalem Mountains
52766,Scala Dei,Michael Schachner,Cartoixa,Spain,Priorat
52767,Von Strasser,Virginie Boone,Reserve,US,Diamond Mountain Dis
52768,D'Arenberg,Joe Czerwinski,The Coppermine Road,Australia,McLaren Vale
52769,Kokomo,Virginie Boone,Peters Vineyard Winemaker's Reserve,US,Sonoma Coast
52770,kukkula,Matt Kettmann,Aatto,US,Adelaida District
52771,Le Macchiole,Kerin O’Keefe,Scrio,Italy,Toscana
52772,Paul Blanck,Anne Krebiehl MW,Wineck-Schlossberg Grand Cru,France,Alsace
52773,Quintet,Paul Gregutt,Flanerie Vineyard,US,Ribbon Ridge
52774,Protos,Michael Schachner,Crianza,Spain,Ribera del Duero
52775,Va Piano,Paul Gregutt,Estate,US,Walla Walla Valley (
52776,Monte Pinadillo,Michael Schachner,Ciranza,Spain,Ribera del Duero
52777,Elias Mora,Michael Schachner,Crianza,Spain,Toro
52778,Tierce,Anna Lee C. Iijima,Dry,US,Finger Lakes
52779,Red Newt Cellars,Anna Lee C. Iijima,Circle,US,Finger Lakes
52780,Taittinger,Roger Voss,La Française Brut,France,Champagne
52781,Familia Cassone,Michael Schachner,Obra Prima Reserva,Argentina,Luján de Cuyo
52782,Sokol Blosser,Paul Gregutt,Peach Tree Block,US,Dundee Hills
52783,Georges Vigouroux,Roger Voss,Château de Mercuès,France,Cahors
52784,Amalie Robert,Paul Gregutt,Her Silhouette,US,Willamette Valley
52785,Fantelli,Michael Schachner,Serie Magno Gran Reserva,Argentina,Mendoza
52786,Soléna,Paul Gregutt,Zena Crown Vineyard,US,Eola-Amity Hills
52787,Stoller,Paul Gregutt,SV Estate,US,Dundee Hills
52788,Veramar,Anna Lee C. Iijima,Tres Blanc,US,Virginia
52789,Viña Los Valles,Michael Schachner,Crianza Made With Organic Grapes,Spain,Rioja
52790,RayLen,Anna Lee C. Iijima,Category 5 Red Wine,US,North Carolina
52791,Tarara,Anna Lee C. Iijima,Long-Bomb Edition Two,US,Virginia
52792,Château d'Or et de Gueules,Joe Czerwinski,Qu'es Aquo,France,Costières de Nîmes
52793,Kendall-Jackson,Virginie Boone,Jackson Estates Grown Vintner's Res,US,Mendocino County
52794,Vignobles Boudinaud,Joe Czerwinski,Côté Jardin,France,Côtes du Rhône
52795,Baron de Escal,Michael Schachner,"Tempranillo, Garnacha, Mazuelo",Spain,Rioja
52796,Clerget,Joe Czerwinski,Pont du Rhône,France,Côtes du Rhône
52797,Lovingston,Anna Lee C. Iijima,Rotunda Red,US,Monticello
52798,Tagonius,Michael Schachner,Crianza,Spain,Madrid
52799,Loring Wine Company,Paul Gregutt,Shea Vineyard,US,Willamette Valley
52800,Criadores de Rioja,Michael Schachner,Monte Clavijo,Spain,Rioja
52801,Goose Watch,Susan Kostrzewa,Reserve,US,Finger Lakes
52802,Reginato,Michael Schachner,Torrontés-Chardonnay,Argentina,Mendoza
52803,Ernesto Catena,Michael Schachner,Padrillos,Argentina,Mendoza
52804,Bodega Rolland,Michael Schachner,Mariflor Michel Rolland,Argentina,Mendoza
52805,Horsepower,Sean P. Sullivan,Sur Echalas Vineyard,US,Walla Walla Valley (
52806,Cayuse,Sean P. Sullivan,God Only Knows,US,Walla Walla Valley (
52807,Cayuse,Sean P. Sullivan,Bionic Frog,US,Walla Walla Valley (
52808,Horsepower,Sean P. Sullivan,Sur Echalas Vineyard,US,Walla Walla Valley (
52809,Horsepower,Sean P. Sullivan,The Tribe Vineyard,US,Walla Walla Valley (
52810,San Felice,Kerin O’Keefe,Il Grigio Gran Selezione,Italy,Chianti Classico
52811,Cayuse,Sean P. Sullivan,En Chamberlain Vineyard,US,Walla Walla Valley (
52812,Portfolio,Virginie Boone,Limited Edition,US,Napa Valley
52813,Reynvaan Family Vineyards,Sean P. Sullivan,Foothills Reserve Estate,US,Walla Walla Valley (
52814,Sojourn,Virginie Boone,Durell Vineyard,US,Sonoma Coast
52815,Betz Family,Sean P. Sullivan,Père de Famille,US,Columbia Valley (WA)
52816,Cafaggio,Kerin O’Keefe,Basilica Solatìo Riserva,Italy,Chianti Classico
52817,Monteraponi,Kerin O’Keefe,Baron' Ugo Riserva,Italy,Chianti Classico
52818,Reynvaan Family Vineyards,Sean P. Sullivan,In the Hills Estate Foothills in th,US,Walla Walla Valley (
52819,Cayuse,Sean P. Sullivan,Armada Vineyard,US,Walla Walla Valley (
52820,Contucci,Kerin O’Keefe,Mulinvecchio,Italy,Vino Nobile di Monte
52821,Reynvaan Family Vineyards,Sean P. Sullivan,The Contender Estate In the Rocks V,US,Walla Walla Valley (
52822,Vine Cliff,Virginie Boone,Private Stock 16 Rows,US,Oakville
52823,Alleromb,Sean P. Sullivan,La Gran Flor Scarline Vineyard,US,Columbia Valley (WA)
52824,Cayuse,Sean P. Sullivan,Cailloux Vineyard,US,Walla Walla Valley (
52825,Côte Bonneville,Sean P. Sullivan,DuBrul Vineyard,US,Yakima Valley
52826,Donum,Jim Gordon,Single Vineyard,US,Anderson Valley
52827,Churchill Cellars,Virginie Boone,Burke Family Vineyard,US,Sonoma Coast
52828,Fetzer,Matt Kettmann,Goosefoot Road,US,Monterey County
52829,Bougrier,Roger Voss,Alain de la Treille Le Rosé,France,Vin de France
52830,Broglia,Kerin O’Keefe,La Meirana del Comune di Gavi,Italy,Gavi
52831,Buena Vista,Virginie Boone,Arpad's Selection,US,Sonoma Valley
52832,Château de Saint Martin,Roger Voss,Cuvée Grand Réserve,France,Côtes de Provence
52833,Gabriel Meffre,Roger Voss,Gabriel Sauvignon Blanc-Muscat,France,Vin de France
52834,Gabriel Meffre,Roger Voss,La Châsse,France,Vin de France
52835,Domaines Pierre Chavin,Roger Voss,Lavandelle,France,Côtes de Provence
52836,FlyWine,Virginie Boone,The Closer,US,Coombsville
52837,François Lurton,Roger Voss,Les Fumées Blanches,France,Vin de France
52838,Frati Bianchi,Kerin O’Keefe,Il Priore,Italy,Verdicchio dei Caste
52839,Bougrier,Roger Voss,Alain de la Treille,France,Vin de France
52840,Highland Cellars,Anna Lee C. Iijima,Oughterson Family Estates Cuvée Bla,US,Seneca Lake
52841,La Scolca,Kerin O’Keefe,White Label,Italy,Gavi
52842,Les Vins Bréban,Roger Voss,Domaine Valfont,France,Coteaux d'Aix-en-Pro
52843,Lionel Osmin & Cie,Roger Voss,La Réserve,France,Vin de France
52844,Marco Porello,Kerin O’Keefe,Camestri,Italy,Roero
52845,Salcheto,Kerin O’Keefe,Salco,Italy,Vino Nobile di Monte
52846,Season,Paul Gregutt,Limited Edition Series,US,Southern Oregon
52847,Spindrift Cellars,Paul Gregutt,OSU Woodhall III Vineyard,US,Willamette Valley
52848,Tenute del Cerro,Kerin O’Keefe,Riserva,Italy,Vino Nobile di Monte
52849,Franklin Tate,Joe Czerwinski,Alexanders Vineyard,Australia,Margaret River
52850,Balletto,Virginie Boone,Estate Grown,US,Russian River Valley
52851,Innocent Bystander,Joe Czerwinski,Moscato Rosé,Australia,Victoria
52852,Kuentz-Bas,Anne Krebiehl MW,Trois Châteaux,France,Alsace
52853,Lunadoro,Kerin O’Keefe,Prugnanello,Italy,Rosso di Montepulcia
52854,Narmada,Carrie Dykes,Mélange,US,Virginia
52855,One Chain,Joe Czerwinski,The Pugilist,Australia,Langhorne Creek
52856,Poggio alla Sala,Kerin O’Keefe,Riserva,Italy,Vino Nobile di Monte
52857,Marco Abella,Michael Schachner,Loidana,Spain,Priorat
52858,Ovidio García,Michael Schachner,OG Esencia Crianza,Spain,Cigales
52859,Donna Olga,Kerin O’Keefe,Le Cacce,Italy,Brunello di Montalci
52860,Giovanni Chiappini,Kerin O’Keefe,Felciaino,Italy,Bolgheri
52861,Grgich Hills,Virginie Boone,Miljenko's Selection,US,Carneros
52862,Hewitson,Joe Czerwinski,Lu Lu,Australia,Adelaide Hills
52863,Familia Schroeder,Michael Schachner,S,Argentina,Neuquén
52864,Georges Duboeuf,Roger Voss,La Madone,France,Fleurie
52865,Mähler-Besse,Roger Voss,Château la Couronne,France,Saint-Émilion
52866,Nieto Senetiner,Michael Schachner,Cadus Single Vineyard,Argentina,Mendoza
52867,Columbia Crest,Paul Gregutt,Two Vines,US,Washington
52868,Louis Latour,Roger Voss,Vignes Franches Premier Cru,France,Beaune
52869,Mähler-Besse,Roger Voss,Château Cheval Noir,France,Saint-Émilion
52870,Roco,Paul Gregutt,Private Stash #9,US,Willamette Valley
52871,Il Borro,Kerin O’Keefe,Polissena,Italy,Toscana
52872,K Vintners,Paul Gregutt,Guido,US,Walla Walla Valley (
52873,Vie di Romans,Kerin O’Keefe,Vieris,Italy,Friuli Isonzo
52874,VML,Virginie Boone,Blanc de Noir,US,Russian River Valley
52875,VML,Virginie Boone,Earth Barrel Selection,US,Russian River Valley
52876,Alexandre Monmousseau,Roger Voss,Vigneau Brut,France,Vouvray
52877,Anaba,Virginie Boone,Dutton Ranch,US,Russian River Valley
52878,Argyle,Paul Gregutt,Vintage Brut,US,Willamette Valley
52879,Girardet,Paul Gregutt,Estate Grown,US,Umpqua Valley
52880,Finca Valpiedra,Michael Schachner,Cantos de Valpiedra Crianza,Spain,Rioja
52881,Jaffurs,Matt Kettmann,Verna's Vineyard,US,Santa Barbara County
52882,Julien Braud,Roger Voss,Sur Lie,France,Muscadet Sèvre et Ma
52883,Librandi,Kerin O’Keefe,Rosso,Italy,Cirò
52884,Lucas & Lewellen,Matt Kettmann,Estate,US,Santa Barbara County
52885,Lujon,Sean P. Sullivan,Spofford Station,US,Walla Walla Valley (
52886,Julien Braud,Roger Voss,Sur Lie,France,Muscadet Sèvre et Ma
52887,Domaine de la Sanglière,Roger Voss,Breezette,France,Côtes de Provence
52888,Domaine Sainte Lucie,Roger Voss,MiP Made in Provence,France,Côtes de Provence
52889,Mascota,Michael Schachner,La Mascota,Argentina,Mendoza
52890,Merriam,Virginie Boone,Windacre Estate,US,Russian River Valley
52891,Moshin,Virginie Boone,Rosalina Vineyard,US,Russian River Valley
52892,L. Tramier & Fils,Roger Voss,Romantic,France,Vin de France
52893,Maison de la Villette,Lauren Buzzeo,Grenache-Syrah-Mourvèdre,France,Vin de France
52894,K. Martini & Son,Kerin O’Keefe,Rueslhof,Italy,Alto Adige
52895,Vinos de Arganza,Michael Schachner,Legado de Farro Selección,Spain,Bierzo
52896,Guerrieri Rizzardi,Kerin O’Keefe,Classico,Italy,Bardolino Chiaretto
52897,Borjón,Jim Gordon,ECKS,US,Amador County
52898,Brunori,Kerin O’Keefe,Le Gemme,Italy,Verdicchio dei Caste
52899,Castello di Neive,Kerin O’Keefe,Montebertotto,Italy,Langhe
52900,Ravoire et Fils,Roger Voss,Domaine Vallon des Cigales,France,Côtes de Provence
52901,Sanglier Cellars,Virginie Boone,Rouge Du Tusque,US,Sonoma County
52902,Three,Jim Gordon,Old Vines,US,Contra Costa County
52903,Three of Cups,Sean P. Sullivan,Le Bateleur,US,Red Mountain
52904,Bodegas Paniza,Michael Schachner,Agostón,Spain,Cariñena
52905,Callaway,Matt Kettmann,Wild Yeast,US,Temecula Valley
52906,Château de Sours,Roger Voss,La Source,France,Bordeaux Supérieur
52907,Enate,Michael Schachner,234,Spain,Somontano
52908,Vega Sindoa,Michael Schachner,Garnacha,Spain,Navarra
52909,Ignacio Marín,Michael Schachner,Gabarda,Spain,Cariñena
52910,Peirano,Jim Gordon,The Other,US,Lodi
52911,Hiruzta,Michael Schachner,Txakolin Gorria Hondarrbia,Spain,Getariako Txakolina
52912,Quinta de Aves,Michael Schachner,Otus,Spain,Vino de la Tierra de
52913,Alta Alella,Michael Schachner,Privat Lanius,Spain,Alella
52914,Vins El Cep,Michael Schachner,GR5 Senders,Spain,Penedès
52915,Château Haut Mondain,Roger Voss,Grande Réserve,France,Bordeaux
52916,Glárima,Michael Schachner,de Sommos,Spain,Somontano
52917,Ochoa,Michael Schachner,Calendas Rosado,Spain,Navarra
52918,Sinfonía,Michael Schachner,Vintage Collection,Spain,Vino de la Tierra de
52919,Arrocal,Michael Schachner,Seis Meses en Barrica,Spain,Ribera del Duero
52920,Pagos del Rey,Michael Schachner,Bajoz Crianza,Spain,Toro
52921,Faustino Rivero Ulecia,Michael Schachner,White Label,Spain,Rioja
52922,Bocopa,Michael Schachner,Castillo de Alicante Gran Selección,Spain,Alicante
52923,Bocopa,Michael Schachner,Conde de Alicante,Spain,Alicante
52924,Valdelana,Michael Schachner,Agnvs de Autor,Spain,Rioja
52925,Villa Corliano,Kerin O’Keefe,Briccole Riserva,Italy,Chianti Colli Fioren
52926,Villa Corliano,Kerin O’Keefe,Briccole,Italy,Chianti Colli Fioren
52927,Waterbrook,Sean P. Sullivan,Sangiovese,US,Columbia Valley (WA)
52928,Barnard Griffin,Sean P. Sullivan,Blend 31,US,Columbia Valley (WA)
52929,Bota Box,Jim Gordon,RedVolution,US,California
52930,Cave de Rauzan,Roger Voss,Duprais,France,Bordeaux Rosé
52931,Château de Belcier,Roger Voss,Fleurs de Belcier,France,Bordeaux Rosé
52932,Château la Caderie,Roger Voss,Esprit,France,Bordeaux Blanc
52933,Demarjory,Roger Voss,Cuvée Céleste Extra Brut,France,Champagne
52934,Emina,Michael Schachner,Rueda,Spain,Rueda
52935,McFadden,Jim Gordon,Blue Quail,US,Potter Valley
52936,Jacob Williams,Sean P. Sullivan,Underwood Mountain Vineyard,US,Columbia Gorge (WA)
52937,La Casa Maguila,Michael Schachner,Angelitos Negros,Spain,Toro
52938,Georges Duboeuf,Roger Voss,Domaine Béranger,France,Pouilly-Fuissé
52939,Carlos Basso,Michael Schachner,Reservado,Argentina,San Carlos
52940,Domaine Pommier,Roger Voss,Croix aux Moines,France,Chablis
52941,Spring Valley Vineyard,Sean P. Sullivan,Uriah Estate Grown,US,Walla Walla Valley (
52942,St. Hubertus,Paul Gregutt,Oak Bay Vineyard,Canada,Okanagan Valley
52943,Walla Walla Vintners,Sean P. Sullivan,Washington State Cuvée,US,Washington
52944,Whetstone,Virginie Boone,Catie's Corner,US,Russian River Valley
52945,Varvaglione Vigne & Vini,Kerin O’Keefe,Papale,Italy,Primitivo di Manduri
52946,Vignobles Berthier,Roger Voss,Terre de Marne,France,Coteaux du Giennois
52947,Aratás,Jim Gordon,Shake Ridge,US,Amador County
52948,Betz Family,Sean P. Sullivan,Besoleil,US,Columbia Valley (WA)
52949,Burbank Ranch,Matt Kettmann,Hidden Path Estate Grown,US,Paso Robles
52950,Church & State,Paul Gregutt,Coyote Bowl Series,Canada,Okanagan Valley
52951,Drew,Jim Gordon,Valenti Vineyard,US,Mendocino Ridge
52952,Kilikanoon,Joe Czerwinski,Green's Vineyard,Australia,Barossa Valley
52953,D'Arenberg,Joe Czerwinski,The Other Side Single Vineyard,Australia,McLaren Vale
52954,D'Arenberg,Joe Czerwinski,The Swinging Malaysian Single Viney,Australia,McLaren Vale
52955,Doyenne,Sean P. Sullivan,AIX,US,Red Mountain
52956,Georges Vigouroux,Roger Voss,Château Léret Monpezat,France,Cahors
52957,Gratien et Meyer,Roger Voss,Cuvée Flamme Brut Rosé,France,Saumur
52958,Bodegas Ateca,Michael Schachner,Garnacha de Fuego Old Vines,Spain,Calatayud
52959,Bodegas Alconde,Michael Schachner,Selección Reserva,Spain,Navarra
52960,L. Tramier & Fils,Roger Voss,Premier Cru,France,Beaune
52961,Michel Torino,Michael Schachner,Don David Reserve,Argentina,Calchaquí Valley
52962,Vignoble des 2 Lunes,Roger Voss,Apogée,France,Alsace
52963,Gustave Lorentz,Roger Voss,Réserve,France,Alsace
52964,Caligiore,Michael Schachner,Reserve,Argentina,Mendoza
52965,Bott Frères,Roger Voss,Réserve,France,Alsace
52966,Watts,Jim Gordon,Upstream,US,Lodi
52967,Yuntero,Michael Schachner,Crianza,Spain,La Mancha
52968,Davis Family,Virginie Boone,Cuvée Luke Saralee's Vineyard,US,Russian River Valley
52969,Domaine Jean Bousquet,Michael Schachner,Grande Reserve,Argentina,Tupungato
52970,Elyse,Virginie Boone,York Creek Vineyard,US,Napa Valley
52971,Francis Blanchet,Roger Voss,Cuvée Silice,France,Pouilly-Fumé
52972,Gundlach Bundschu,Virginie Boone,Estate Vineyard,US,Sonoma Coast
52973,Le Cadeau,Paul Gregutt,Diversité,US,Willamette Valley
52974,Maysara,Paul Gregutt,Momtazi Vineyard,US,McMinnville
52975,Cantina del Nebbiolo,Kerin O’Keefe,Cannubi Boschis,Italy,Barolo
52976,Cascina Chicco,Kerin O’Keefe,Rocche di Castelletto,Italy,Barolo
52977,Tantara,Matt Kettmann,Pommard Clone Dierberg Vineyard,US,Santa Maria Valley
52978,Cave B,Paul Gregutt,Cuvée du Soleil,US,Columbia Valley (WA)
52979,Cottanera,Kerin O’Keefe,Barbazzale Rosato,Italy,Etna
52980,Cyan,Michael Schachner,Crianza,Spain,Toro
52981,Domaine Chantal Lescure,Roger Voss,Le Clos des Topes Bizot,France,Côte de Beaune
52982,Domaine Sangouard-Guyot,Roger Voss,La Roche,France,Mâcon-Vergisson
52983,Donnafugata,Kerin O’Keefe,Sedàra,Italy,Sicilia
52984,Eagle Eye,Virginie Boone,Voluptuous,US,Napa Valley
52985,Edna Valley Vineyard,Matt Kettmann,Paragon,US,Central Coast
52986,Eight Bells,Paul Gregutt,Barrel Select,US,Red Mountain
52987,FiàNobile,Kerin O’Keefe,Nero Capitano,Italy,Sicilia
52988,I Capitani,Kerin O’Keefe,Bosco Faiano,Italy,Taurasi
52989,Jacob Williams,Paul Gregutt,Rattlesnake Road Vineyard,US,Columbia Valley (WA)
52990,Louis Bernard,Joe Czerwinski,Château Noël Saint Laurent,France,Côtes du Rhône
52991,:Nota Bene,Paul Gregutt,Una Notte,US,Columbia Valley (WA)
52992,O. Fournier,Michael Schachner,Urban Ribera,Spain,Ribera del Duero
52993,Parés Baltà,Michael Schachner,Blanca Cusine Gran Reserva Brut Nat,Spain,Cava
52994,Pere Ventura,Michael Schachner,Cupatge d'Honor Brut,Spain,Cava
52995,Pujanza,Michael Schachner,Hado,Spain,Rioja
52996,Ager Falernus,Kerin O’Keefe,Vino e Anima,Italy,Falerno del Massico
52997,Casto Oaks,Jim Gordon,Man's Best Blend,US,Sierra Foothills
52998,Jones of Washington,Sean P. Sullivan,Estate Vineyards,US,Wahluke Slope
52999,Domaine les Fils de René Quénard,Roger Voss,Les Cantates Chignin,France,Savoie
53000,Cave Cooperative du Vendômois,Roger Voss,Lieu-dit Cocagne,France,Coteaux du Vendômois
53001,Domaine Chevillon-Chezeaux,Roger Voss,Les Maladières,France,Bourgogne
53002,Domìni Veneti,Kerin O’Keefe,Vigneti di Jago,Italy,Amarone della Valpol
53003,Fournier Père et Fils,Roger Voss,Les Belles Vignes,France,Sancerre
53004,Chronic Cellars,Matt Kettmann,Suite Petite,US,California
53005,Domaine de Terra Vecchia,Roger Voss,Niellucciu-Syrah Cuvée Armonia,France,Ile de Beauté
53006,Maryhill,Sean P. Sullivan,Les Collines Vineyard,US,Walla Walla Valley (
53007,Sauvion,Roger Voss,Loire Valley,France,Sancerre
53008,Siren Song,Sean P. Sullivan,La Vie Est Belle Estate Grown Pinot,US,Lake Chelan
53009,Standing Stone,Anna Lee C. Iijima,Dry,US,Finger Lakes
53010,Corvo,Kerin O’Keefe,Rosso,Italy,Terre Siciliane
53011,Fazio,Kerin O’Keefe,Gabal,Italy,Sicilia
53012,Fazio,Kerin O’Keefe,Torre dei Venti,Italy,Erice
53013,Campus Oaks,Jim Gordon,Old Vine,US,Lodi
53014,Château Nenin,Roger Voss,Fugue de Nenin,France,Pomerol
53015,Château Haut Clairbes,Roger Voss,Grande Réserve,France,Bordeaux
53016,Chateau Rollat,Sean P. Sullivan,Rollat,US,Walla Walla Valley (
53017,Tendril,Paul Gregutt,Extrovert,US,Willamette Valley
53018,William Church,Sean P. Sullivan,Red Willow Vineyard,US,Yakima Valley
53019,Artadi,Michael Schachner,Viñas de Laguardia,Spain,Rioja
53020,Kivelstadt Cellars,Jim Gordon,Mother of Invention,US,Sierra Foothills
53021,Kuentz-Bas,Anne Krebiehl MW,Trois Châteaux,France,Alsace
53022,Miraflores,Jim Gordon,Estate,US,El Dorado
53023,Old Acre Wines,Virginie Boone,Rutherford Bench Reserve,US,Rutherford
53024,Pietraventosa,Kerin O’Keefe,Est Rosa,Italy,Murgia
