vineyard_id,name,appelation,country,region
44257,Bodegas Navarro López,Old Vines Reserva,Spain,Valdepeñas
44258,Bodegas Luzón,Luzon Verde,Spain,Jumilla
44259,Bodegas Medina,Jaloco Roble,Spain,Ribera del Guadiana
44260,J. Garcia Carrion,Antaño,Spain,Rioja
44261,Marqués de Gelida,Brut Exclusive Reserva,Spain,Cava
44262,Maysara,Jamsheed,US,McMinnville
44263,Altozano,Rosado,Spain,"Tierra del Viños de "
44264,Bodegas Silvano Garcia,Viña Honda,Spain,Jumilla
44265,Vallobera,Pago Malarina,Spain,Rioja
44266,Shady Lane,Sparkling,US,Leelanau Peninsula
44267,Domaines Schlumberger,Les Princes Abbés,France,Alsace
44268,Garofoli,Podium,Italy,Verdicchio dei Caste
44269,Poderi San Lazzaro,Pistillo,Italy,Offida Pecorino
44270,Ravines,Brut Sparkling Wine,US,Finger Lakes
44271,William Grassie,Libération,US,Columbia Valley (WA)
44272,Keuka Spring,Semi Sweet,US,Finger Lakes
44273,Tenuta di Tavignano,Misco,Italy,Verdicchio dei Caste
44274,Ciù Ciù,Merlettaie,Italy,Offida Pecorino
44275,Columbia Crest,Walter Clore Private Reserve,US,Columbia Valley (WA)
44276,Efeste,Final-Final,US,Columbia Valley (WA)
44277,Bergevin Lane,Calico,US,Columbia Valley (WA)
44278,Chateau Ste. Michelle,Indian Wells,US,Columbia Valley (WA)
44279,Dourthe,La Grande Cuvée,France,Bordeaux Blanc
44280,Georges Duboeuf,Sélection,France,Saint-Amour
44281,Chateau Ste. Michelle,Indian Wells,US,Columbia Valley (WA)
44282,Domaine Ste. Michelle,Blanc de Noirs,US,Columbia Valley (WA)
44283,Kaiken,Ultra,Argentina,Mendoza
44284,Valentin Bianchi,Elsa,Argentina,San Rafael
44285,M. Chapoutier,Le Méal Ermitage,France,Hermitage
44286,E. Guigal,La Mouline,France,Côte Rôtie
44287,E. Guigal,La Turque,France,Côte Rôtie
44288,Domaine Jean-Michel Gerin,La Landonne,France,Côte Rôtie
44289,Éric & Jöel Durand,Empreintes,France,Cornas
44290,Paul Jaboulet Aîné,Chevalier de Sterimberg,France,Hermitage
44291,Paul Jaboulet Aîné,La Chapelle,France,Hermitage
44293,E. Guigal,Brune et Blonde,France,Côte Rôtie
44294,Hedges,Red Mountain Reserve,US,Columbia Valley (WA)
44295,Fournier Père et Fils,Côtes de Morogues,France,Menetou-Salon
44296,Gadais Père et Fils,Vieilles Vignes Sur Lie,France,Muscadet Sèvre et Ma
44297,Archery Summit,Premier Cuvée,US,Willamette Valley
44298,Joel Gott,Dillian Ranch,US,Amador County
44299,Lange,Reserve,US,Willamette Valley
44300,Joseph Drouhin,La Forêt,France,Bourgogne
44301,Naggiar,Estate grown,US,Sierra Foothills
44302,Bouchard Père & Fils,Réserve,France,Bourgogne
44303,Tildio,Lonesome Spring Ranch,US,Columbia Valley (WA)
44304,Trapiche,Oak Cask,Argentina,Mendoza
44305,Vignerons de Buxy,Buissonnier,France,Montagny
44306,Vincent,Marie-Antoinette,France,Pouilly-Fuissé
44307,Nuiton-Beaunoy,Réserve,France,Bourgogne
44308,Occasio,Del Arroyo Vineyard,US,Livermore Valley
44309,Michael David,Petite Petit,US,Lodi
44310,Ramón Bilbao,Valiñas,Spain,Rías Baixas
44311,Seven of Hearts,Chatte d'Avignon,US,Columbia Valley (WA)
44312,Vignerons de Buxy,Buissonnier,France,Côte Chalonnaise
44313,Vignerons de Buxy,Côtes d'Auxerre,France,Bourgogne
44314,Gilbert Cellars,the pilgrim,US,Wahluke Slope
44315,Page Cellars,Autumn Chase,US,Columbia Valley (WA)
44316,Seneca Shore,Amulet,US,Finger Lakes
44317,Joseph Mellot,Domaine des Emois,France,Sancerre
44318,La Clarine Farm,Suma Kaw,US,Sierra Foothills
44319,La Tunella,Col Matiss,Italy,"Colli Orientali del "
44320,Vignoble de la Jarnoterie,Quintessence Vieilles Vignes,France,Saint-Nicolas-de-Bou
44321,Vinum Cellars,The Scrapper,US,El Dorado County
44322,David Hill,Estate Reserve,US,Willamette Valley
44323,Fields Family,Il Ladro,US,Lodi
44324,Gradis'ciutta,Bratinis,Italy,Collio
44325,La Tunella,Col Livius,Italy,"Colli Orientali del "
44326,Le P'tit Paysan,Jack's Hill,US,Monterey County
44327,Livio Felluga,Terre Alte,Italy,Rosazzo
44328,Cordero di Montezemolo,Gattera,Italy,Barolo
44329,Côte Bonneville,Estate Bottled DuBrul Vineyard,US,Yakima Valley
44330,Côte Bonneville,Estate Bottled DuBrul Vineyard,US,Yakima Valley
44331,Domaine Martin,"Les Trois Versants Vieilles Vignes ",France,Muscadet Sèvre et Ma
44332,Emina,Reserva,Spain,Ribera del Duero
44333,Marqués de Vargas,Crianza,Spain,Rioja
44334,Miraflores,Miraflores Vineyards,US,El Dorado
44335,V. Sattui,Entanglement,US,Napa Valley
44336,Williams Selyem,Unoaked,US,Russian River Valley
44337,Williams Selyem,Vista Verde Vineyard Late Harvest,US,San Benito County
44338,Zaca Mesa,Bien Nacido Vineyard Homage Collect,US,Santa Ynez Valley
44339,Alvarez de Toledo,Marqués de Toro Finca la Moura,Spain,Vino de la Tierra de
44340,Antichi Vinai 1877,Koinè,Italy,Etna
44341,Auclair,96 Cedars,US,Red Mountain
44342,Beast,Wildebeest,US,Columbia Valley (WA)
44343,Beaucanon,Trifecta by Louis de Coninck Estate,US,Napa Valley
44344,Beni di Batasiolo,Cerequio,Italy,Barolo
44345,Boheme,Stuller Vineyard,US,Sonoma Coast
44346,Betz Family,La Serenne,US,Columbia Valley (WA)
44347,Chateau Lafayette Reneau,Owner's Reserve,US,Finger Lakes
44348,Domaines Ott,Château de Selle Clair de Noirs,France,Côtes de Provence
44349,Jean-Marc Bernhard,Mambourg Grand Cru,France,Alsace
44350,Joseph Cattin,Hatschbourg Grand Cru,France,Alsace
44351,Lachini,Cuvée Giselle,US,Chehalem Mountains
44352,Lavinea,Tualatin Estate,US,Willamette Valley
44353,Leo Steen Wines,The Steen,US,Santa Ynez Valley
44354,Lobo,Wulff Vineyards,US,Atlas Peak
44355,Lutum,Durell Vineyard,US,Sonoma Coast
44356,MacLaren,Atoosa's Vineyard,US,Russian River Valley
44357,Marqués de la Concordia,HZ Abascal Vineyard,Spain,Ribera del Duero
44358,Midnight,Solstice,US,Paso Robles
44359,Nino Franco,Brut,Italy,Valdobbiadene Prosec
44360,Phillips Hill,Roma's Vineyard,US,Anderson Valley
44361,Cave de Hunawihr,Rosacker Grand Cru,France,Alsace
44362,Chanoine,Tsarine Brut,France,Champagne
44363,Conclusion,The Storyteller Proprietary,US,Sonoma County
44364,DanCin,Septette,US,Southern Oregon
44365,Domaine Barmès-Buecher,Brut Nature,France,Crémant d'Alsace
44366,Domaine Serene,Grand Cheval Oregon,US,Oregon
44367,El Enemigo,Gran Enemigo El Cepillo Single Vine,Argentina,Mendoza
44368,Ruby Hill Winery,Reserve Collection,US,Livermore Valley
44369,Terre Rouge,High Slopes,US,Sierra Foothills
44370,Vignoble des 2 Lunes,Comète,France,Crémant d'Alsace
44371,Balletto,Estate Grown Estate Bottled,US,Russian River Valley
44372,Bisol,Crede Brut,Italy,Valdobbiadene Prosec
44373,Boekenoogen,3 Clone,US,Santa Lucia Highland
44374,Atwater,Cuvée Brut,US,Finger Lakes
44375,Cloudlift Cellars,Panorama,US,Horse Heaven Hills
44376,Conte Leopardi,Fructus,Italy,Rosso Conero
44377,Dirler-Cadé,Edelzwicker Réserve,France,Alsace
44378,14 Hands,Hot To Trot,US,Columbia Valley (WA)
44379,Jean-Baptiste Adam,Tradition,France,Alsace
44380,Jean-Baptiste Adam,Tradition,France,Alsace
44381,Jean-Baptiste Adam,Brut Rosé,France,Crémant d'Alsace
44382,Waterbrook,Melange,US,Columbia Valley (WA)
44383,Red Tail Ridge,Estate Bubbles Sparkling Rosé,US,Finger Lakes
44384,Saladini Pilastri,Montetinello,Italy,Rosso Piceno Superio
44385,Three Rivers,River's,US,Columbia Valley (WA)
44386,Marchesi di Barolo,Sarmassa,Italy,Barolo
44387,Michele Chiarlo,Cerequio,Italy,Barolo
44388,Pessagno,Four Boys Vineyard,US,Santa Lucia Highland
44389,Red Car,Zephyr Farms Vineyard,US,Sonoma Coast
44390,Artadi,Valdegines Single Vineyard,Spain,Rioja
44391,Henri Bourgeois,Sancerre d'Antan,France,Sancerre
44392,Trisaetum,Ribbon Ridge Estate,US,Ribbon Ridge
44393,Mauro Veglio,Gattera,Italy,Barolo
44394,Ascheri,Pisapola,Italy,Barolo
44395,Aubichon Cellars,Vista Hills,US,Dundee Hills
44396,Beni di Batasiolo,Cerequio,Italy,Barolo
44397,Casella,1919,Australia,South Australia
44398,Testarossa,Fogstone Vineyard,US,Santa Lucia Highland
44399,Trisaetum,Wichmann Dundee Estate,US,Dundee Hills
44400,Venteux,Reserve,US,Paso Robles
44401,Thomas Fogarty,Kent Berry Vineyard,US,Santa Cruz Mountains
44402,Bell,Clone 337 Unfiltered,US,Rutherford
44403,Tenuta Sette Cieli,Indaco,Italy,Toscana
44404,La Voix,Here and Heaven John Sebastiano Vin,US,Sta. Rita Hills
44405,Lava Cap,Estate Bottled,US,El Dorado
44406,Lincourt,Rancho Santa Rosa,US,Sta. Rita Hills
44407,Loring Wine Company,Garys' Vineyard,US,Santa Lucia Highland
44408,Baileyana,La Pristina,US,Edna Valley
44409,Wedell Cellars,The Row Find,US,Sta. Rita Hills
44410,Wrights Station,Arena Block,US,Santa Cruz Mountains
44411,Castello Banfi,Summus,Italy,Toscana
44412,Domaine Labruyère,Le Clos du Moulin-à-Vent,France,Moulin-à-Vent
44413,Foley,Rancho Santa Rosa,US,Sta. Rita Hills
44414,Mazzei,Mix 36,Italy,Toscana
44415,Schramsberg,Methode Traditionelle Brut,US,Carneros
44416,Zoetic Wines,Block 21,US,Russian River Valley
44417,Caliza,Companion,US,Central Coast
44418,Casa al Vento,Foho Riserva,Italy,Chianti Classico
44419,Murrieta's Well,Dry,US,Livermore Valley
44420,Olivier Rivière,Gabaxo,Spain,Rioja
44421,Patz & Hall,Alder Springs Vineyard,US,Mendocino
44422,Pearl and Stone,Wandering,US,Yakima Valley
44423,Piero Busso,Albesani Vigna Borgese,Italy,Barbaresco
44424,Poseidon,Estate,US,Carneros
44425,Rijckaert,Vers Chanes,France,Pouilly-Fuissé
44426,Sol Rouge,The Keep,US,Lake County
44427,Syncline,Boushey Vineyard,US,Yakima Valley
44428,Terroir Al Límit,Pedra de Guix,Spain,Priorat
44429,JM Cellars,Margaret's Vineyard,US,Walla Walla Valley (
44430,Knights Bridge,West Block,US,Knights Valley
44431,Laetitia,Les Galets,US,Arroyo Grande Valley
44432,Longboard,Late Disgorged Brut Zero,US,Russian River Valley
44433,MacRostie,Bacigalupi Vineyard,US,Russian River Valley
44434,Arista,Perli Vineyard,US,Mendocino Ridge
44435,Asuncion Ridge,Nefarious,US,Paso Robles
44436,Baer,Callisto,US,Columbia Valley (WA)
44437,Boekenoogen,Bell Ranch Vineyard,US,Monterey
44438,Ugo Lequio,Gallina,Italy,Barbaresco
44439,Dom Caudron,Fascinante Rosé Brut,France,Champagne
44440,Domaine Charles Frey,Nature Extra Brut,France,Crémant d'Alsace
44441,Domaine Les Carmels,Les Vendanges,France,Cadillac Côtes de Bo
44442,Etude,Estate Grown Grace Benoit Ranch,US,Carneros
44443,Finca Ventura,Old Vines,Spain,Jumilla
44444,Gancia,Cuvée 18 Mesi Metodo Classico,Italy,Piemonte
44445,Gracianna,Suzanne's Blend,US,Russian River Valley
44446,Amalie Robert,The Uncarved Block,US,Willamette Valley
44447,Apsara,Kick Ranch,US,Sonoma County
44448,Arínzano,Hacienda de Arínzano,Spain,Pago de Arínzano
44449,Benessere,Estate,US,St. Helena
44450,Bertrand-Delespierre,Brut Rosé de Saignée,France,Champagne
44451,Besserat de Bellefon,Cuvée des Moines Brut Rosé,France,Champagne
44452,Bodegas Paniza,Sleever Garnacha,Spain,Cariñena
44453,Cameron Hughes,Lot 526,US,Santa Barbara County
44454,Canard-Duchêne,Authentic Brut,France,Champagne
44455,Castello Bonomi,Dosage Zero,Italy,Franciacorta
44456,Cave de Turckheim,Mayerling Brut Rosé,France,Alsace
44457,Chanoine,Tsarine Rosé Brut,France,Champagne
44458,Chassenay d'Arce,La Comtesse de Neples Brut,France,Champagne
44459,Château Labatut,Grande Réserve,France,Bordeaux Supérieur
44460,Iron Horse,National Geographic Ocean Reserve B,US,Green Valley
44461,La Voix,Ecstasy of Gold,US,Santa Barbara County
44462,Malibu Rocky Oaks,Reserve,US,California
44463,Novy,Limerick Lane Vineyard,US,Russian River Valley
44464,Acacia,Winery Lake Vineyard Estate Grown,US,Carneros
44465,Balletto,Teresa's Unoaked Estate Grown Estat,US,Russian River Valley
44466,Solminer,Delanda Vineyard,US,Santa Ynez Valley
44467,Stéphane Aviron,Domaine de la Madrière,France,Fleurie
44468,Talbott,Sleepy Hollow Vineyard Estate Grown,US,Santa Lucia Highland
44469,Williams Selyem,Lewis MacGregor Estate Vineyard,US,Russian River Valley
44470,Wood Family Vineyards,Especial,US,Livermore Valley
44471,Domaine Lucien Barrot et Fils,La Sousto,France,Châteauneuf-du-Pape
44472,Frank Family,Brut Rosé,US,Carneros
44473,Gilles Flacher,Les Rouelles,France,Condrieu
44474,MacPhail,Pratt Vineyard Vine Hill Road,US,Russian River Valley
44475,Michel Gassier,Les Piliers,France,Costières de Nîmes
44476,William Fèvre,Vaillons Premier Cru,France,Chablis
44477,Joseph Drouhin,Domaine Drouhin-Vaudon Montmains Pr,France,Chablis
44478,Torbreck,The Factor,Australia,Barossa Valley
44479,Collovray et Terrier,Domaine des Deux Roches Plénitude e,France,Pouilly-Fuissé
44480,Grand Rêve,Collaboration Series II Ciel du Che,US,Red Mountain
44481,Gordon Brothers,Six,US,Columbia Valley (WA)
44482,Collovray et Terrier,Vieilles Vignes,France,Pouilly-Fuissé
44483,Marcel Couturier,Les Longues Terres,France,Mâcon-Loché
44484,Penfolds,Bin 389,Australia,South Australia
44485,Pierre Vessigaud,Vers Pouilly,France,Pouilly-Fuissé
44486,Tolosa,Marley Anne,US,Edna Valley
44487,Allegrini,La Poja,Italy,Veronese
44488,D.R. Stephens,Moose Valley Vineyard,US,St. Helena
44489,Domaine Méo-Camuzet,Les Cras Premier Cru,France,Chambolle-Musigny
44490,Domaine Ostertag,Zellberg,France,Alsace
44491,Domaine Zind-Humbrecht,Calcaire,France,Alsace
44492,Domaine Zind-Humbrecht,Vieilles Vignes,France,Alsace
44493,Iron Horse,National Geographic Ocean Reserve B,US,Green Valley
44494,Joseph Jewell,Appian Way Vineyards,US,Russian River Valley
44495,Joseph Phelps,Freestone Vineyards Estate Grown,US,Sonoma Coast
44496,Chacewater,Made with Organically Grown Grapes,US,Sierra Foothills
44497,Hahn,SLH Estate Grown & Produced,US,Santa Lucia Highland
44498,Jamieson Ranch,Double Lariat Limited Production,US,Napa Valley
44499,Lafond,Hilltop Ranch Vineyard,US,Sta. Rita Hills
44500,Louis Latour,Les Cazetiers Premier Cru,France,Gevrey-Chambertin
44501,Louis Max,Les Azerottes,France,Gevrey-Chambertin
44502,Maurice Schoech & Fils,Sonnenberg,France,Alsace
44503,Melville,Verna's,US,Santa Barbara County
44504,Pride Mountain,Reserve,US,Napa County-Sonoma C
44505,René Muré,Côte de Rouffach,France,Alsace
44506,René Muré,Signature,France,Alsace
44507,Vincent Vineyards,Family Reserve,US,Santa Ynez Valley
44508,Red Car,Rosé of,US,Sonoma Coast
44509,Round Pond,Reserve,US,Rutherford
44510,Debonné,Reserve,US,Grand River Valley
44511,Graffigna,Centenario Estate Bottled,Argentina,San Juan
44512,Campos Góticos,Pecunia,Spain,Ribera del Duero
44513,Debonné,Lot 707 Reserve,US,Grand River Valley
44514,Finca El Origen,Reserva,Argentina,Uco Valley
44515,Rutini,Trumpeter,Argentina,Mendoza
44516,Harveys,Orange Apéritif,Spain,Jerez
44517,Wagner,Semi Dry,US,Finger Lakes
44518,Abadia Retuerta,Selección Especial,Spain,Vino de la Tierra de
44519,Hat in the Ring,Fireman,Argentina,Mendoza
44520,Henry of Pelham,Reserve Off-Dry,Canada,Short Hills Bench
44521,Espuela del Gaucho,Gaucho Spur,Argentina,Mendoza
44522,Alta Vista,Finca Monte Lindo,Argentina,Mendoza
44523,Château Fourcas Dupré,Zenith de Fourcas Dupré,France,Listrac-Médoc
44524,Cristom,Mount Jefferson Cuvée,US,Willamette Valley
44525,Domaine Gerard Charvet,La Réserve d'Amélie,France,Moulin-à-Vent
44526,Elephant Seven,River Rock,US,Walla Walla Valley (
44527,Dezzani,San Carlo,Italy,Barolo
44528,Dry Creek Vineyard,Wilson Ranch,US,Clarksburg
44529,Finca Sophenia,Synthesis The Blend,Argentina,Tupungato
44530,Frei Brothers,Reserve,US,Russian River Valley
44531,Milbrandt,Traditions,US,Columbia Valley (WA)
44532,Robert Perroud,En Saburin Cuvée Romain,France,Brouilly
44533,San Lorenzo Vini,Escol Riserva,Italy,Montepulciano d'Abru
44534,Valori,Vigna Sant'Angelo,Italy,Montepulciano d'Abru
44535,Love That Red,Stakes Race,US,Walla Walla Valley (
44536,McFadden,Blue Quail,US,Potter Valley
44537,Parusso,Bussia Riserva,Italy,Barolo
44538,Pazo de Barrantes,La Comtesse,Spain,Rías Baixas
44539,Domaine Laroche,Les Clos Grand Cru,France,Chablis
44540,Domaine Laroche,Les Fourchaumes Vieilles Vignes Pre,France,Chablis
44541,Domaine Perrot-Minot,La Richemonne Premier Cru,France,Nuits-St.-Georges
44542,Pascal Bouchard,Vaudésir Grand Cru,France,Chablis
44543,Phillips Hill,Two Terroirs,US,Mendocino
44544,Sleight of Hand,Archimage,US,Columbia Valley (WA)
44545,Chanson Père et Fils,Clos des Mouches Premier Cru,France,Beaune
44546,Château de Fuissé,Les Combettes,France,Pouilly-Fuissé
44547,Bodegas Dios Baco S.L.,30 Yr. Old Baco Imperial Oloroso,Spain,Jerez
44548,Olivier Leflaive,Santenots Premier Cru,France,Volnay
44549,Chanson Père et Fils,Clos des Mouches Premier Cru,France,Beaune
44550,Domaine Faiveley,Les Cazetiers Premier Cru,France,Gevrey-Chambertin
44551,Domaine Jean-Paul et Benoît Droin,Mont-de-Milieu Premier Cru,France,Chablis
44552,Domaine Perrot-Minot,Champs Perdrix,France,Vosne-Romanée
44553,Jean-Claude Boisset,Champ Gain Premier Cru,France,Puligny-Montrachet
44554,Jean-Claude Boisset,Lavaut Saint-Jacques Premier Cru,France,Gevrey-Chambertin
44555,Lauren Ashton Cellars,Rosé of,US,Columbia Valley (WA)
44556,Dark Horse,The Original,US,California
44557,Diliberto,Cantina,US,North Fork of Long I
44558,Domaine Bernhard & Reibel,Hahnenberg,France,Alsace
44559,Domaine Bernhard & Reibel,Tradition,France,Alsace
44560,Domaine Rotier,Esquisse,France,Gaillac
44561,Francis Ford Coppola,I Mille,US,Knights Valley
44562,Francis Ford Coppola,Diamond Collection Silver Label,US,Monterey County
44563,Frédéric Mallo,Special Delivery,France,Alsace
44564,Vermeil,Pickett Road Block,US,Calistoga
44565,Wagner,Dry,US,Finger Lakes
44566,Zotovich Cellars,Estate Grown,US,Sta. Rita Hills
44567,Billsboro,Sawmill Creek Vineyards Rosé of,US,Finger Lakes
44568,De Bortoli,dB Selection,Australia,South Eastern Austra
44569,Finca Sophenia,Altosur,Argentina,Tupungato
44570,Montsarra,Brut,Spain,Cava
44571,Torres,Gran Viña Sol,Spain,Penedès
44572,Jaillance,Grande Tradition,France,Clairette de Die
44573,Fess Parker,Bien Nacido Vineyard,US,Santa Maria Valley
44574,Goat Bubbles,Sierra Madre Vineyard Crémant,US,Santa Maria Valley
44575,La Chablisienne,Blanchot Grand Cru,France,Chablis
44576,Louis Jadot,Le Clos Blanc Beaune Grèves Premier,France,Beaune
44577,Lynmar,Monastery,US,Russian River Valley
44578,Olivier Leflaive,Charmes Premier Cru,France,Meursault
44579,Pascal Bouchard,Blanchot Grand Cru,France,Chablis
44580,Vega Sicilia,Valbuena 5°,Spain,Ribera del Duero
44581,Lynmar,Kanzler Vineyard,US,Sonoma Coast
44582,Olivier Leflaive,Sous le Dos d'Ane Premier Cru,France,Meursault-Blagny
44583,Raúl Pérez,Ultreia de Valtuille,Spain,Bierzo
44584,Ruca Malen,Kinien de Don Raúl,Argentina,Mendoza
44585,Tantara,Brosseau,US,Chalone
44586,Torrederos,Reserva,Spain,Ribera del Duero
44587,Albert Morot,Bressandes Premier Cru,France,Beaune
44588,Château de Fuissé,Le Clos,France,Pouilly-Fuissé
44589,Henri Goutorbe,Spécial Club Grand Cru Brut,France,Champagne
44590,Iron Horse,Russian Cuvée,US,Green Valley
44591,Ken Brown,Garey Vineyard,US,Santa Maria Valley
44592,Lachini,Lachini Family Estate,US,Chehalem Mountains
44593,Laetitia,Cuvée M,US,Arroyo Grande Valley
44594,Landmark,Spring Hill Vineyard,US,Sonoma Coast
44595,Lange,Lange Estate Vineyard,US,Dundee Hills
44596,Lange,Yamhill-Carlton Assemblage,US,Willamette Valley
44597,Le Cadeau,Équinoxe,US,Willamette Valley
44598,Le Carré,Barrel sample,France,Saint-Émilion
44599,Château Caillou,Barrel sample,France,Sauternes
44600,Château Lassègue,Barrel sample,France,Saint-Émilion
44601,Château Branaire-Ducru,Barrel sample,France,Saint-Julien
44602,Château Clarke,Barrel sample,France,Listrac-Médoc
44603,Château de Fieuzal,Barrel sample,France,Pessac-Léognan
44604,Château Margaux,Pavillon Rouge de Château Margaux B,France,Margaux
44605,Château Rahoul,Barrel sample,France,Graves
44606,Goulée,Barrel sample,France,Médoc
44607,Château la Fleur de Boüard,Barrel sample,France,Lalande de Pomerol
44608,Château La Forge,Barrel sample,France,Saint-Émilion
44609,Château Smith Haut Lafitte,Barrel sample,France,Pessac-Léognan
44610,Bodega Goulart,Reserva,Argentina,Luján de Cuyo
44611,Château Coufran,Barrel sample,France,Haut-Médoc
44612,Château de Rayne Vigneau,Barrel sample,France,Sauternes
44613,St. Innocent,Zenith Vineyard,US,Eola-Amity Hills
44614,The Tribe,The Tribe,US,Lodi
44615,Voirin-Jumel,Cuvée 555 Brut,France,Champagne
44616,Jean de la Fontaine,La Majestueuse Brut Millesimé,France,Champagne
44617,Lanson,Noble Cuvée Brut Rosé,France,Champagne
44618,Lost Canyon,Dutton Ranch,US,Russian River Valley
44619,Marietta Cellars,Game Trail,US,Yorkville Highlands
44620,Markus Wine Co,Insieme,US,Lodi
44621,Maurice Schoech & Fils,Mambourg Grand Cru,France,Alsace
44622,A.R. Lenoble ,"Grand Cru Blanc de Blancs Chouilly ",France,Champagne
